lambda,CH0 - loss [db/mm],CH0 - insertion loss [dB]
1538.34,-0.04964,-45.16504

1538.3449999999998,-0.0549,-43.9957

1538.3499999999997,-0.18964,-35.03392

1538.3549999999998,-0.05564,-44.81143

1538.36,-0.05922,-44.49299

1538.3649999999998,-0.18598,-35.11435

1538.37,-0.18861,-34.75575

1538.3749999999998,-0.05125,-44.17939

1538.3799999999997,0.00134,-58.48571

1538.3849999999998,-0.05018,-44.59839

1538.3899999999999,-0.04927,-44.38257

1538.3949999999998,-0.18615,-35.98117

1538.3999999999999,-0.01367,-57.91438

1538.4049999999997,-0.03899,-45.57422

1538.4099999999999,-0.04846,-44.89726

1538.415,-0.04765,-44.3067

1538.4199999999998,-0.03768,-45.32568

1538.425,-0.06456,-43.57592

1538.4299999999998,-0.03485,-46.05205

1538.4349999999997,-0.18017,-36.30358

1538.4399999999998,-0.05507,-44.17135

1538.445,-0.03998,-45.42193

1538.4499999999998,-0.04488,-45.03969

1538.455,-0.05117,-44.85372

1538.4599999999998,-0.18448,-36.71241

1538.4649999999997,-0.17909,-39.06539

1538.4699999999998,-0.19522,-36.12673

1538.475,-0.05537,-44.94024

1538.4799999999998,-0.19405,-35.46348

1538.485,-0.20894,-34.88454

1538.4899999999998,-0.19058,-35.15133

1538.4949999999997,-0.05907,-43.88812

1538.4999999999998,-0.04929,-44.81988

1538.5049999999999,-0.1915,-36.08825

1538.5099999999998,-0.18762,-36.19725

1538.5149999999999,-0.19512,-35.65373

1538.5199999999998,-0.19081,-37.23482

1538.5249999999999,-0.02856,-46.74369

1538.5299999999997,-0.03428,-46.16179

1538.5349999999999,-0.04171,-45.7679

1538.54,-0.03597,-46.56522

1538.5449999999998,-0.0591,-44.80962

1538.5499999999997,-0.0383,-45.18109

1538.5549999999998,-0.18401,-36.53692

1538.56,-0.02404,-46.70736

1538.5649999999998,-0.04553,-45.14987

1538.57,-0.05313,-45.59448

1538.5749999999998,-0.03286,-46.91432

1538.5799999999997,-0.18027,-36.12709

1538.5849999999998,-0.1803,-35.97741

1538.59,-0.18217,-35.42001

1538.5949999999998,-0.18395,-36.94327

1538.6,-0.18532,-36.47801

1538.6049999999998,-0.04231,-46.46247

1538.6099999999997,-0.17674,-37.69313

1538.6149999999998,-0.05657,-44.22915

1538.62,-0.06438,-44.52666

1538.6249999999998,-0.04939,-44.65711

1538.6299999999999,-0.03908,-45.10547

1538.6349999999998,-0.04537,-44.98858

1538.6399999999999,-0.19055,-35.3674

1538.6449999999998,-0.1904,-38.29425

1538.6499999999999,-0.13345,-41.87965

1538.655,-0.03617,-45.4232

1538.6599999999999,-0.18463,-35.6688

1538.6649999999997,-0.05852,-43.70409

1538.6699999999998,-0.03492,-45.37089

1538.6749999999997,-0.04685,-44.41496

1538.6799999999998,-0.03378,-45.08874

1538.685,-0.04789,-44.8474

1538.6899999999998,-0.04508,-44.81833

1538.6949999999997,-0.04163,-44.83656

1538.6999999999998,-0.08758,-42.28679

1538.7049999999997,-0.05288,-44.41738

1538.7099999999998,-0.1938,-35.04322

1538.715,-0.19454,-34.92883

1538.7199999999998,-0.03322,-45.51315

1538.7249999999997,-0.18582,-35.55917

1538.7299999999998,-0.04836,-44.8804

1538.735,-0.18783,-35.45242

1538.7399999999998,-0.04779,-44.2474

1538.745,-0.03956,-45.19303

1538.7499999999998,-0.04482,-45.02815

1538.7549999999999,-0.03984,-44.92187

1538.7599999999998,-0.04326,-44.78177

1538.7649999999999,-0.05739,-44.09565

1538.77,-0.04525,-45.94574

1538.7749999999999,-0.05081,-43.85874

1538.7799999999997,-0.19432,-34.52197

1538.7849999999999,-0.04702,-44.322

1538.7899999999997,-0.04247,-45.65897

1538.7949999999998,-0.1879,-34.99999

1538.8,-0.06349,-43.93462

1538.8049999999998,-0.05935,-44.33385

1538.8099999999997,-0.05622,-44.17418

1538.8149999999998,-0.04932,-44.33834

1538.8199999999997,-0.06289,-44.0653

1538.8249999999998,-0.12789,-43.03522

1538.83,-0.04904,-45.95094

1538.8349999999998,-0.0604,-44.97914

1538.8399999999997,-0.07674,-42.53733

1538.8449999999998,-0.04719,-44.82071

1538.8499999999997,-0.03808,-45.24177

1538.855,-0.04749,-44.60841

1538.86,-0.05487,-44.09319

1538.8649999999998,-0.07029,-43.82831

1538.87,-0.04269,-45.26361

1538.8749999999998,-0.04808,-44.21456

1538.8799999999999,-0.05173,-44.4199

1538.885,-0.03786,-45.38591

1538.8899999999999,-0.04899,-44.09902

1538.8949999999998,-0.04648,-44.5414

1538.8999999999999,-0.04894,-45.66811

1538.9049999999997,-0.06622,-43.89136

1538.9099999999999,-0.17647,-37.00296

1538.915,-0.05004,-44.47851

1538.9199999999998,-0.03935,-45.27004

1538.9249999999997,-0.04767,-45.03798

1538.9299999999998,-0.03876,-46.66

1538.9349999999997,-0.03596,-45.61797

1538.9399999999998,-0.0161,-49.75057

1538.945,-0.02835,-46.18289

1538.9499999999998,-0.06515,-43.88011

1538.9549999999997,-0.03833,-46.20351

1538.9599999999998,-0.0382,-46.2567

1538.9649999999997,-0.06865,-43.38907

1538.97,-0.18351,-35.27634

1538.975,-0.04574,-44.73416

1538.9799999999998,-0.03724,-46.23122

1538.985,-0.1776,-36.1937

1538.9899999999998,-0.18213,-35.9627

1538.9949999999997,-0.18039,-36.05787

1539.0,-0.05391,-44.85104

1539.0049999999999,-0.27906,-32.4038

1539.0099999999998,-0.06149,-43.94254

1539.0149999999999,-0.04316,-45.15535

1539.0199999999998,-0.02793,-46.66641

1539.0249999999999,-0.1786,-36.952

1539.03,-0.03903,-45.92848

1539.0349999999999,-0.1779,-36.64346

1539.0399999999997,-0.04673,-45.14983

1539.0449999999998,-0.03407,-46.40496

1539.0499999999997,-0.06917,-43.83683

1539.0549999999998,-0.18418,-35.31326

1539.06,-0.18041,-35.65214

1539.0649999999998,-0.17873,-36.64122

1539.0699999999997,-0.17239,-37.47805

1539.0749999999998,-0.04453,-45.45865

1539.0799999999997,-0.05442,-44.75239

1539.085,-0.04803,-44.97417

1539.09,-0.03921,-45.7267

1539.0949999999998,-0.0613,-43.77236

1539.1,-0.06015,-44.35528

1539.1049999999998,-0.18658,-36.11024

1539.1099999999997,-0.05177,-45.2319

1539.115,-0.05935,-43.73459

1539.12,-0.04192,-45.93316

1539.1249999999998,-0.05081,-45.12068

1539.1299999999999,-0.06166,-45.01984

1539.1349999999998,-0.18522,-35.6453

1539.1399999999996,-0.18611,-35.24106

1539.145,-0.15313,-40.25893

1539.1499999999999,-0.1945,-35.12517

1539.1549999999997,-0.06849,-43.31447

1539.1599999999999,-0.04051,-45.37932

1539.1649999999997,-0.06056,-44.08319

1539.1699999999996,-0.1853,-35.30983

1539.175,-0.07339,-42.99884

1539.1799999999998,-0.06126,-43.43735

1539.1849999999997,-0.06044,-43.33658

1539.1899999999998,-0.05226,-44.55551

1539.1949999999997,-0.18141,-35.81472

1539.1999999999998,-0.18595,-35.23867

1539.205,-0.19042,-35.1847

1539.2099999999998,-0.03919,-45.58146

1539.215,-0.04353,-44.43127

1539.2199999999998,-0.07097,-42.77686

1539.2249999999997,-0.04676,-44.08141

1539.2299999999998,-0.04856,-44.27274

1539.235,-0.13667,-49.39305

1539.2399999999998,-0.17791,-36.33881

1539.245,-0.03354,-45.85309

1539.2499999999998,-0.05107,-45.38734

1539.2549999999997,-0.04465,-44.89258

1539.26,-0.05092,-44.40115

1539.2649999999999,-0.18785,-35.27104

1539.2699999999998,-0.03893,-44.90217

1539.2749999999999,-0.20317,-35.13403

1539.2799999999997,-0.19452,-35.06513

1539.2849999999996,-0.04557,-45.0957

1539.29,-0.04238,-45.79443

1539.2949999999998,-0.04088,-45.05124

1539.2999999999997,-0.18888,-35.71882

1539.3049999999998,-0.04004,-44.8287

1539.3099999999997,-0.03389,-45.30638

1539.3149999999998,-0.03462,-45.1873

1539.32,-0.05393,-43.87196

1539.3249999999998,-0.18706,-35.35478

1539.33,-0.05881,-44.0561

1539.3349999999998,-0.06837,-43.40876

1539.3399999999997,-0.05505,-44.50044

1539.3449999999998,-0.06438,-43.69064

1539.35,-0.04209,-44.86305

1539.3549999999998,-0.18806,-34.98071

1539.36,-0.04586,-44.38643

1539.3649999999998,-0.16398,-39.43588

1539.3699999999997,-0.19205,-34.98298

1539.3749999999998,-0.03722,-46.15586

1539.3799999999999,-0.044,-44.81184

1539.3849999999998,-0.06472,-44.44839

1539.3899999999999,-0.05176,-44.55004

1539.3949999999998,-0.04232,-44.92381

1539.3999999999996,-0.03291,-45.30344

1539.405,-0.04908,-45.08944

1539.4099999999999,-0.09313,-42.49616

1539.415,-0.0327,-46.31339

1539.4199999999998,-0.03356,-45.65686

1539.4249999999997,-0.12978,-42.98026

1539.4299999999998,-0.03548,-46.82479

1539.435,-0.03245,-46.02111

1539.4399999999998,-0.04438,-45.37098

1539.445,-0.04729,-45.18595

1539.4499999999998,-0.04131,-46.56923

1539.4549999999997,-0.03416,-46.13692

1539.4599999999998,-0.0356,-46.85686

1539.465,-0.03679,-46.54039

1539.4699999999998,-0.18612,-36.12262

1539.475,-0.05674,-44.80292

1539.4799999999998,-0.27994,-32.12687

1539.4849999999997,-0.18602,-36.2693

1539.4899999999998,-0.05536,-44.65616

1539.495,-0.0453,-45.05439

1539.4999999999998,-0.04626,-45.18909

1539.5049999999999,-0.0305,-46.6231

1539.5099999999998,-0.03725,-46.61301

1539.5149999999996,-0.03871,-46.11121

1539.5199999999998,-0.032,-46.13371

1539.5249999999999,-0.03374,-45.97208

1539.53,-0.04796,-45.17163

1539.5349999999999,-0.18336,-36.11196

1539.5399999999997,-0.02816,-49.88069

1539.5449999999998,-0.03943,-46.70863

1539.55,-0.04172,-46.36374

1539.5549999999998,-0.06252,-44.30062

1539.56,-0.18618,-35.79285

1539.5649999999998,-0.04744,-44.6347

1539.5699999999997,-0.04583,-44.72232

1539.5749999999998,-0.04837,-44.86291

1539.58,-0.18331,-35.44011

1539.5849999999998,-0.18453,-35.5084

1539.59,-0.19026,-35.69578

1539.5949999999998,-0.18458,-35.82471

1539.5999999999997,-0.18343,-35.94394

1539.6049999999998,-0.04283,-45.15853

1539.61,-0.04335,-45.02259

1539.6149999999998,-0.04007,-44.95817

1539.62,-0.05093,-45.10922

1539.6249999999998,-0.0377,-45.4699

1539.6299999999997,-0.18353,-35.80115

1539.6349999999998,-0.047,-44.73435

1539.6399999999999,-0.06531,-42.83826

1539.645,-0.04954,-44.01574

1539.6499999999999,-0.05829,-43.64767

1539.6549999999997,-0.18819,-35.17892

1539.6599999999999,-0.05396,-43.54599

1539.6649999999997,-0.0532,-44.05488

1539.6699999999998,-0.0514,-44.21047

1539.675,-0.05662,-43.90367

1539.6799999999998,-0.05707,-43.30064

1539.6849999999997,-0.06457,-43.27959

1539.6899999999998,-0.0469,-45.43653

1539.6949999999997,-0.18419,-36.12995

1539.6999999999998,-0.0677,-43.57575

1539.705,-0.05612,-44.3664

1539.7099999999998,-0.19084,-35.0265

1539.7149999999997,-0.08469,-42.38413

1539.7199999999998,-0.04052,-45.60815

1539.725,-0.04009,-45.81061

1539.7299999999998,-0.05012,-44.61378

1539.735,-0.05632,-44.09032

1539.7399999999998,-0.05898,-43.76678

1539.7449999999997,-0.04496,-45.52283

1539.7499999999998,-0.03641,-46.75147

1539.7549999999999,-0.04391,-44.92671

1539.76,-0.03142,-47.38369

1539.7649999999999,-0.03989,-45.83342

1539.7699999999998,-0.04165,-45.67324

1539.7749999999999,-0.04084,-45.24482

1539.7799999999997,-0.05006,-44.90608

1539.7849999999999,-0.19207,-36.20679

1539.79,-0.05582,-44.58482

1539.7949999999998,-0.03344,-46.63077

1539.7999999999997,-0.14601,-50.50999

1539.8049999999998,-0.04334,-45.03594

1539.8099999999997,-0.03642,-45.56124

1539.8149999999998,-0.03671,-45.7272

1539.82,-0.0476,-45.2535

1539.8249999999998,-0.03329,-45.64489

1539.8299999999997,-0.02526,-46.65684

1539.8349999999998,-0.04747,-46.50737

1539.8399999999997,-0.09266,-43.66894

1539.8449999999998,-0.18243,-36.45257

1539.85,-0.17948,-36.01779

1539.8549999999998,-0.17297,-37.15201

1539.86,-0.1892,-35.87556

1539.8649999999998,-0.28167,-32.46842

1539.87,-0.14137,-41.89218

1539.875,-0.04096,-45.67508

1539.8799999999999,0.02577,-60.81412

1539.8849999999998,-0.04823,-45.47898

1539.8899999999999,-0.03676,-48.79716

1539.8949999999998,-0.05296,-45.34958

1539.8999999999999,-0.03561,-45.57756

1539.905,-0.02482,-46.71798

1539.9099999999999,-0.02494,-47.33072

1539.9149999999997,-0.04996,-45.20802

1539.9199999999998,-0.03047,-46.24384

1539.9249999999997,-0.04671,-45.29775

1539.9299999999998,-0.0406,-45.33849

1539.935,-0.04466,-46.09469

1539.9399999999998,-0.02694,-48.21134

1539.9449999999997,-0.18974,-36.35618

1539.9499999999998,-0.17805,-36.6265

1539.9549999999997,-0.17787,-36.97241

1539.9599999999998,-0.04823,-45.35776

1539.965,-0.03393,-45.65804

1539.9699999999998,-0.04243,-45.82991

1539.975,-0.02797,-46.58716

1539.9799999999998,-0.03673,-46.27015

1539.9849999999997,-0.13693,-42.0311

1539.99,-0.18557,-36.53066

1539.995,-0.18122,-35.87389

1539.9999999999998,-0.03789,-45.51418

1540.0049999999999,-0.03135,-46.29582

1540.0099999999998,-0.17724,-36.81569

1540.0149999999999,-0.02748,-47.28332

1540.02,-0.02544,-46.90611

1540.0249999999999,-0.03778,-46.58282

1540.0299999999997,-0.03377,-45.88938

1540.0349999999999,-0.0547,-44.15097

1540.0399999999997,-0.02478,-47.76109

1540.0449999999998,-0.17962,-36.86637

1540.05,-0.18457,-36.29574

1540.0549999999998,-0.1835,-35.88462

1540.0599999999997,-0.05263,-44.46239

1540.0649999999998,-0.08119,-42.43675

1540.0699999999997,-0.04105,-45.76239

1540.0749999999998,-0.0474,-44.31801

1540.08,-0.18206,-36.03896

1540.0849999999998,-0.06789,-43.24207

1540.09,-0.07791,-42.95948

1540.0949999999998,-0.19528,-35.27825

1540.0999999999997,-0.06957,-44.15789

1540.105,-0.03684,-46.17223

1540.11,-0.19305,-35.77484

1540.1149999999998,-0.03802,-45.93471

1540.12,-0.04232,-44.91394

1540.1249999999998,-0.18916,-35.02489

1540.1299999999997,-0.18407,-35.61068

1540.135,-0.03449,-46.79631

1540.1399999999999,-0.03523,-45.18569

1540.1449999999998,-0.06128,-44.10768

1540.1499999999999,-0.1879,-35.76712

1540.1549999999997,-0.18452,-35.78583

1540.1599999999996,-0.04723,-45.10701

1540.165,-0.06219,-44.92773

1540.1699999999998,-0.04686,-44.69637

1540.1749999999997,-0.04493,-44.64843

1540.1799999999998,-0.14596,-40.77967

1540.1849999999997,0.01268,-59.69815

1540.1899999999998,-0.04238,-44.81491

1540.195,-0.02086,-49.55231

1540.1999999999998,0.00659,-58.99885

1540.205,-0.0478,-45.11981

1540.2099999999998,-0.18025,-35.94866

1540.2149999999997,-0.18159,-35.97356

1540.22,-0.04063,-45.54588

1540.225,-0.18928,-35.61304

1540.2299999999998,-0.19101,-35.7641

1540.235,-0.04982,-44.34684

1540.2399999999998,-0.03925,-45.18367

1540.2449999999997,-0.03556,-45.68378

1540.25,-0.04195,-45.17773

1540.2549999999999,-0.18429,-36.22528

1540.2599999999998,-0.1857,-36.23379

1540.2649999999999,-0.03901,-45.6633

1540.2699999999998,-0.07521,-43.01817

1540.2749999999996,-0.03716,-45.55608

1540.28,-0.03271,-45.56483

1540.2849999999999,-0.05619,-44.6805

1540.2899999999997,-0.23032,-38.82356

1540.2949999999998,-0.04407,-47.60357

1540.2999999999997,-0.18548,-37.15769

1540.3049999999996,-0.17695,-38.01544

1540.31,0.00208,-59.20414

1540.3149999999998,-0.07209,-44.06252

1540.32,-0.18065,-36.89238

1540.3249999999998,-0.22905,-46.53631

1540.3299999999997,-0.03944,-45.49222

1540.3349999999998,-0.05291,-45.13545

1540.34,-0.18577,-35.9104

1540.3449999999998,-0.04396,-45.87004

1540.35,-0.07213,-44.02401

1540.3549999999998,-0.1853,-36.04404

1540.3599999999997,0.00388,-59.84558

1540.3649999999998,0.00676,-60.15789

1540.37,-0.17938,-37.08368

1540.3749999999998,-0.18008,-36.08866

1540.3799999999999,-0.1821,-36.1318

1540.3849999999998,-0.04493,-45.54811

1540.3899999999996,-0.04162,-45.85003

1540.395,-0.04013,-45.78475

1540.3999999999999,-0.17771,-36.43425

1540.4049999999997,-0.18372,-35.98003

1540.4099999999999,-0.0324,-46.72865

1540.4149999999997,-0.03777,-46.78428

1540.4199999999998,-0.06369,-44.71184

1540.425,-0.03672,-46.10239

1540.4299999999998,-0.03322,-46.58822

1540.435,-0.17427,-37.29367

1540.4399999999998,-0.04242,-46.10271

1540.4449999999997,-0.06237,-44.95439

1540.4499999999998,-0.18411,-36.31165

1540.455,-0.17998,-36.27325

1540.4599999999998,-0.04286,-45.19139

1540.465,-0.18246,-35.54433

1540.4699999999998,-0.17906,-36.9562

1540.4749999999997,-0.03485,-45.5059

1540.4799999999998,-0.04412,-45.26317

1540.485,-0.14248,-41.4535

1540.4899999999998,-0.04337,-45.50202

1540.495,-0.04499,-45.50539

1540.4999999999998,-0.04252,-46.29122

1540.5049999999997,-0.03261,-46.35617

1540.5099999999998,-0.04118,-44.66199

1540.5149999999999,-0.0477,-44.56131

1540.5199999999998,-0.06866,-43.75667

1540.5249999999999,-0.18489,-35.46002

1540.5299999999997,-0.04374,-45.07391

1540.5349999999999,-0.04794,-44.40643

1540.54,-0.08475,-43.11701

1540.5449999999998,-0.00051,-58.51334

1540.55,-0.06895,-43.56381

1540.5549999999998,-0.06145,-43.51276

1540.5599999999997,-0.1877,-35.42174

1540.5649999999998,-0.18501,-36.14516

1540.57,-0.03737,-45.53584

1540.5749999999998,-0.04933,-44.51224

1540.58,-0.07704,-43.11187

1540.5849999999998,-0.19309,-34.51932

1540.5899999999997,-0.14938,-48.96641

1540.5949999999998,-0.19021,-35.2806

1540.6,-0.05504,-44.32043

1540.6049999999998,-0.07592,-43.11846

1540.61,-0.18794,-35.03614

1540.6149999999998,-0.19543,-34.71645

1540.6199999999997,-0.19456,-34.76552

1540.6249999999998,-0.07463,-43.64341

1540.6299999999999,-0.18386,-36.06598

1540.6349999999998,-0.05517,-45.01293

1540.6399999999999,-0.03536,-46.04105

1540.6449999999998,-0.05297,-44.30406

1540.6499999999999,-0.04821,-45.74454

1540.6549999999997,-0.1857,-36.2373

1540.6599999999999,-0.18687,-36.11043

1540.665,-0.04465,-44.77168

1540.6699999999998,-0.1924,-35.97843

1540.6749999999997,-0.04211,-45.78413

1540.6799999999998,-0.18209,-36.33513

1540.685,-0.05419,-44.13659

1540.6899999999998,-0.04442,-45.54804

1540.695,-0.10714,-46.42344

1540.6999999999998,-0.05346,-44.95415

1540.7049999999997,-0.18351,-36.08388

1540.7099999999998,-0.00132,-58.98843

1540.715,-0.07487,-43.63773

1540.7199999999998,-0.04194,-45.90056

1540.725,-0.04187,-45.60225

1540.7299999999998,-0.09122,-42.72906

1540.7349999999997,-0.04501,-45.82652

1540.7399999999998,-0.03407,-46.75435

1540.745,-0.03234,-47.01453

1540.7499999999998,-0.02848,-47.49985

1540.7549999999999,-0.17823,-38.10278

1540.7599999999998,-0.18273,-36.83786

1540.7649999999999,-0.18912,-35.68156

1540.7699999999998,-0.14064,-42.0764

1540.7749999999999,-0.17755,-37.03591

1540.78,-0.18086,-35.99478

1540.7849999999999,-0.18937,-36.57317

1540.7899999999997,-0.17438,-36.81301

1540.7949999999998,-0.05558,-44.87528

1540.7999999999997,-0.03245,-46.38819

1540.8049999999998,-0.17767,-36.87524

1540.81,-0.06425,-44.37387

1540.8149999999998,-0.04247,-46.2647

1540.8199999999997,-0.19823,-36.03823

1540.8249999999998,-0.0438,-45.89424

1540.8299999999997,-0.14651,-42.79996

1540.8349999999998,0.00819,-59.92253

1540.84,-0.03734,-46.30047

1540.8449999999998,-0.03765,-47.57813

1540.8499999999997,-0.04187,-46.25966

1540.8549999999998,-0.02737,-47.32998

1540.86,-0.04168,-46.99021

1540.865,-0.18838,-37.22987

1540.87,-0.18835,-36.70779

1540.8749999999998,-0.03015,-46.6199

1540.8799999999999,-0.04712,-45.71027

1540.8849999999998,-0.063,-44.68593

1540.8899999999999,-0.03854,-45.92171

1540.895,-0.03355,-46.39554

1540.8999999999999,-0.03099,-47.33096

1540.9049999999997,-0.03393,-46.37185

1540.9099999999999,-0.03832,-50.26865

1540.9149999999997,-0.04284,-44.8831

1540.9199999999998,-0.04134,-45.47721

1540.925,-0.05652,-44.86031

1540.9299999999998,-0.05817,-44.55266

1540.9349999999997,-0.0382,-46.18926

1540.9399999999998,-0.03308,-46.86799

1540.9449999999997,-0.18558,-37.10168

1540.9499999999998,-0.19077,-36.02323

1540.955,-0.18494,-35.94757

1540.9599999999998,-0.18785,-35.99079

1540.9649999999997,-0.18833,-36.29052

1540.9699999999998,-0.06377,-44.28216

1540.9749999999997,-0.05549,-44.58051

1540.98,-0.18093,-36.11044

1540.985,-0.04484,-45.17846

1540.9899999999998,-0.13478,-49.69766

1540.995,-0.16414,-41.32098

1540.9999999999998,-0.18467,-35.29813

1541.0049999999999,-0.04161,-45.09638

1541.01,-0.03203,-46.67879

1541.0149999999999,-0.05124,-44.77457

1541.0199999999998,-0.16754,-40.45233

1541.0249999999999,-0.18579,-36.16286

1541.0299999999997,-0.0554,-44.91898

1541.0349999999999,-0.04102,-44.97767

1541.04,-0.04193,-44.99075

1541.0449999999998,-0.03903,-47.58814

1541.0499999999997,-0.18963,-36.52338

1541.0549999999998,-0.03687,-46.40603

1541.0599999999997,-0.03221,-46.4617

1541.0649999999998,-0.05633,-44.61511

1541.07,-0.0604,-44.34725

1541.0749999999998,-0.11732,-40.53732

1541.0799999999997,-0.03626,-45.57182

1541.0849999999998,-0.05065,-45.18389

1541.0899999999997,-0.18958,-35.96175

1541.095,-0.04345,-44.82646

1541.1,-0.03739,-45.22441

1541.1049999999998,-0.04201,-45.5439

1541.11,-0.04899,-44.75755

1541.1149999999998,-0.13698,-50.04666

1541.1199999999997,0.01277,-59.55133

1541.125,-0.03423,-46.02315

1541.1299999999999,-0.048,-45.7761

1541.1349999999998,-0.18934,-37.6269

1541.1399999999999,-0.18583,-36.70476

1541.1449999999998,-0.05076,-44.96251

1541.1499999999999,-0.04683,-45.71085

1541.155,-0.03962,-46.05865

1541.1599999999999,-0.05172,-45.68239

1541.1649999999997,-0.1507,-41.13472

1541.1699999999998,-0.04089,-45.63196

1541.1749999999997,-0.04193,-48.69725

1541.1799999999998,-0.03615,-46.3055

1541.185,-0.04647,-46.01984

1541.1899999999998,-0.01947,-47.17548

1541.1949999999997,-0.03963,-45.36637

1541.1999999999998,-0.04117,-46.33065

1541.2049999999997,-0.05915,-44.4681

1541.21,-0.06479,-44.66284

1541.215,-0.18374,-37.92889

1541.2199999999998,-0.04627,-46.2127
