lambda,CH0 - loss [db/mm],CH0 - insertion loss [dB]

1567.875,0.01151,-46.89818

1567.8799999999999,-0.01694,-41.79022

1567.8849999999998,0.06272,-60.73061

1567.8899999999999,0.07446,-60.36077

1567.8949999999998,-0.01392,-42.49644

1567.8999999999996,-0.06487,-43.53763

1567.905,-0.0493,-46.43606

1567.9099999999999,-0.01458,-42.44132

1567.915,-0.02565,-41.33135

1567.9199999999998,-0.00394,-44.49246

1567.9249999999997,0.07987,-60.49304

1567.9299999999998,-0.02219,-40.75092

1567.935,-0.01535,-41.43166

1567.9399999999998,-0.02032,-40.46706

1567.945,-0.02072,-41.0249

1567.9499999999998,-0.02073,-41.75758

1567.9549999999997,0.03023,-62.32715

1567.9599999999998,-0.06246,-43.81712

1567.965,0.07757,-60.68012

1567.9699999999998,-0.05931,-44.57005

1567.975,0.06566,-60.91476

1567.9799999999998,-0.01245,-42.10586

1567.9849999999997,-0.01741,-43.34435

1567.99,-0.01706,-41.0949

1567.995,0.03126,-62.41533

1567.9999999999998,-0.05095,-46.08818

1568.0049999999999,-0.06432,-43.51003

1568.0099999999998,-0.01776,-41.54532

1568.0149999999996,0.07807,-60.73832

1568.02,0.07654,-60.71709

1568.0249999999999,-0.06042,-44.20888

1568.03,-0.0703,-42.21574

1568.0349999999999,-0.01588,-41.00478

1568.0399999999997,-0.01418,-43.40557

1568.0449999999998,0.08161,-60.8917

1568.05,-0.05778,-44.82305

1568.0549999999998,0.03225,-62.83255

1568.06,-0.01143,-42.11811

1568.0649999999998,-0.01143,-42.00277

1568.0699999999997,-0.01682,-40.69575

1568.0749999999998,0.07071,-60.69043

1568.08,0.0748,-60.3967

1568.0849999999998,0.07828,-60.32943

1568.09,-0.01899,-40.72074

1568.0949999999998,0.06862,-61.1202

1568.0999999999997,-0.0209,-40.89489

1568.1049999999998,-0.06674,-42.76201

1568.11,-0.01786,-40.42132

1568.1149999999998,-0.01912,-41.13156

1568.12,-0.05706,-44.73675

1568.1249999999998,-0.02399,-42.3988

1568.1299999999997,-0.01922,-41.2724

1568.135,0.08126,-60.73763

1568.1399999999999,0.0814,-60.76768

1568.145,-0.01788,-41.34077

1568.1499999999999,-0.0218,-41.07358

1568.1549999999997,-0.01217,-44.22241

1568.1599999999999,-0.01085,-42.57158

1568.165,0.08224,-60.35979

1568.1699999999998,-0.01218,-42.24724

1568.175,0.07291,-60.80318

1568.1799999999998,0.07771,-60.59886

1568.1849999999997,0.07716,-60.6715

1568.1899999999998,-0.06384,-43.45649

1568.195,-0.02001,-40.77122

1568.1999999999998,-0.01714,-40.58151

1568.205,-0.01628,-41.58518

1568.2099999999998,-0.00137,-43.95143

1568.2149999999997,0.08008,-60.68483

1568.2199999999998,0.03313,-62.71134

1568.225,0.07951,-60.9884

1568.2299999999998,0.07978,-60.79054

1568.235,-0.00605,-44.10303

1568.2399999999998,-0.0119,-41.89566

1568.245,-0.02251,-41.75797

1568.2499999999998,-0.01655,-41.14496

1568.2549999999999,0.0671,-60.94951

1568.26,-0.01772,-40.77048

1568.2649999999999,-0.01129,-42.04039

1568.2699999999998,-0.06023,-44.11705

1568.2749999999999,-0.01779,-42.22323

1568.28,-0.01573,-41.9453

1568.2849999999999,0.03286,-62.74891

1568.29,0.03035,-62.55743

1568.2949999999998,0.02947,-62.40472

1568.2999999999997,0.03055,-62.30518

1568.3049999999998,0.07584,-60.33882

1568.31,0.07853,-60.21419

1568.3149999999998,0.08029,-60.32775

1568.32,-0.01412,-42.68146

1568.3249999999998,-0.01338,-43.93627

1568.3299999999997,-0.0176,-41.32405

1568.3349999999998,-0.01751,-41.29049

1568.34,-0.0538,-45.57399

1568.345,-0.00108,-46.44195

1568.35,0.07873,-60.53409

1568.3549999999998,-0.0123,-41.85073

1568.36,-0.05936,-44.45872

1568.3649999999998,0.03068,-62.65765

1568.37,0.07316,-60.92299

1568.375,-0.00862,-42.94629

1568.3799999999999,-0.02243,-41.00012

1568.3849999999998,-0.01351,-41.82307

1568.3899999999999,-0.05854,-44.54929

1568.3949999999998,-0.01157,-44.20063

1568.3999999999999,-0.01182,-42.79434

1568.405,0.07881,-60.89726

1568.4099999999999,0.07957,-60.77056

1568.4149999999997,0.07827,-60.6251

1568.4199999999998,0.02888,-62.44517

1568.4249999999997,-0.05663,-45.43083

1568.4299999999998,-0.02239,-42.00347

1568.435,0.07689,-60.48289

1568.4399999999998,0.06335,-61.22427

1568.4449999999997,0.03019,-62.62923

1568.4499999999998,-0.01638,-42.28009

1568.455,0.03238,-62.82417

1568.46,-0.01455,-42.72395

1568.465,-0.01724,-43.18516

1568.4699999999998,0.07282,-60.72408

1568.475,-0.00571,-44.94034

1568.4799999999998,-0.01694,-41.41112

1568.485,-0.017,-41.66271

1568.49,-0.05673,-45.36842

1568.495,-0.05748,-45.22885

1568.4999999999998,-0.05307,-45.98367

1568.5049999999999,0.06998,-61.14016

1568.5099999999998,-0.02544,-40.279

1568.5149999999999,-0.07145,-42.12635

1568.52,-0.01704,-41.6841

1568.5249999999999,-0.01301,-42.09247

1568.5299999999997,-0.01355,-42.26397

1568.5349999999999,-0.01045,-43.92687

1568.5399999999997,0.0773,-60.96355

1568.5449999999998,-0.0139,-42.37292

1568.55,-0.0267,-41.51618

1568.5549999999998,-0.01246,-42.57211

1568.5599999999997,0.08036,-60.6543

1568.5649999999998,0.03029,-62.62546

1568.5699999999997,0.07721,-60.87332

1568.575,-0.02745,-41.71274

1568.58,0.03,-62.66535

1568.5849999999998,0.03081,-62.72896

1568.59,0.03191,-62.77867

1568.5949999999998,-0.01809,-41.89865

1568.6,-0.02237,-41.85361

1568.605,0.07703,-60.5831

1568.61,-0.02164,-40.83824

1568.6149999999998,-0.01894,-41.22378

1568.62,-0.01016,-43.04079

1568.6249999999998,0.07524,-61.35015

1568.6299999999999,0.07799,-61.24144

1568.635,-0.056,-45.03144

1568.6399999999999,-0.04168,-47.71889

1568.6449999999998,0.08073,-60.7563

1568.6499999999999,0.0031,-45.71978

1568.6549999999997,-0.01067,-42.33787

1568.6599999999999,-0.01093,-44.91169

1568.665,-0.01205,-42.05245

1568.6699999999998,-0.01492,-41.72055

1568.6749999999997,-0.06447,-43.5647

1568.6799999999998,0.02976,-62.50468

1568.6849999999997,0.0803,-60.40203

1568.69,0.01014,-47.10098

1568.695,-0.03088,-42.82652

1568.6999999999998,0.08003,-60.63699

1568.705,0.08304,-60.61448

1568.7099999999998,0.08148,-60.93728

1568.7149999999997,-0.02493,-41.77209

1568.72,-0.0494,-46.31504

1568.725,-0.01259,-42.64831

1568.7299999999998,0.07567,-60.81845

1568.735,-0.02004,-41.78825

1568.7399999999998,-0.02186,-40.81697

1568.745,-0.01309,-42.56298

1568.75,0.03129,-62.67107

1568.7549999999999,-0.05714,-45.02368

1568.7599999999998,-0.06616,-43.28707

1568.7649999999999,-0.06155,-44.24021

1568.7699999999998,-0.01437,-43.16184

1568.7749999999999,-0.01848,-42.24149

1568.78,0.03039,-62.54775

1568.7849999999999,-0.058,-45.06141

1568.7899999999997,0.07824,-60.61175

1568.7949999999998,-0.01985,-40.33094

1568.7999999999997,-0.04746,-46.82866

1568.805,-0.06072,-44.22492

1568.81,-0.0204,-41.12131

1568.8149999999998,-0.01956,-41.18977

1568.82,-0.02118,-40.50552

1568.8249999999998,-0.01361,-42.29858

1568.8299999999997,-0.01675,-42.33549

1568.835,-0.065,-43.78704

1568.84,0.02844,-62.52299

1568.8449999999998,0.07069,-60.81474

1568.85,0.07252,-60.65974

1568.8549999999998,-0.06241,-44.33227

1568.8599999999997,-0.06926,-42.8791

1568.865,-0.06261,-44.12472

1568.87,0.07622,-60.77789

1568.8749999999998,-0.01791,-41.05809

1568.8799999999999,0.0775,-60.68225

1568.8849999999998,-0.00629,-45.05122

1568.8899999999996,-0.05688,-45.29048

1568.895,-0.0137,-44.043

1568.8999999999999,-0.0093,-43.98136

1568.9049999999997,0.06762,-61.15793

1568.9099999999999,-0.00906,-44.16236

1568.9149999999997,0.02932,-62.69159

1568.9199999999998,-0.06804,-42.97062

1568.925,-0.02478,-40.62444

1568.9299999999998,-0.02354,-42.57115

1568.935,-0.06084,-44.36356

1568.9399999999998,-0.04571,-47.39274

1568.9449999999997,0.03157,-62.91569

1568.95,0.03185,-62.93876

1568.955,0.0312,-62.83353

1568.9599999999998,0.03015,-62.64816

1568.965,-0.00894,-44.53576

1568.9699999999998,-0.06101,-44.50311

1568.9749999999997,-0.06207,-44.19787

1568.98,-0.0209,-41.0375

1568.985,-0.06555,-43.48506

1568.9899999999998,0.07617,-60.89099

1568.995,-0.01516,-43.49394

1568.9999999999998,-0.00636,-43.664

1569.0049999999997,-0.01727,-41.57641

1569.01,-0.01561,-42.12913

1569.0149999999999,-0.02221,-40.80655

1569.0199999999998,-0.00653,-43.9486

1569.0249999999999,0.08143,-61.00363

1569.0299999999997,0.03204,-62.8514

1569.0349999999999,-0.06051,-44.4076

1569.04,0.07078,-61.14141

1569.0449999999998,0.07348,-60.9587

1569.05,-0.05893,-44.85205

1569.0549999999998,-0.0249,-41.21874

1569.0599999999997,-0.01602,-41.91779

1569.0649999999998,0.07893,-61.10502

1569.07,0.03129,-63.05222

1569.0749999999998,-0.02038,-42.93458

1569.08,-0.01745,-41.51691

1569.0849999999998,-0.00704,-42.83395

1569.0899999999997,0.08035,-60.75788

1569.0949999999998,-0.01151,-42.98246

1569.1,-0.02219,-41.31749

1569.1049999999998,-0.06201,-44.12743

1569.11,-0.00934,-43.14844

1569.1149999999998,-0.00849,-42.87575

1569.1199999999997,-0.0162,-41.55579

1569.125,-0.01576,-42.08199

1569.1299999999999,-0.00978,-44.58496

1569.1349999999998,-0.02462,-41.11247

1569.1399999999999,-0.02525,-42.33594

1569.1449999999998,0.02992,-62.69216

1569.1499999999999,-0.06287,-44.16905

1569.155,-0.00254,-44.03635

1569.1599999999999,0.07356,-60.98789

1569.165,0.07476,-60.45983

1569.1699999999998,-0.02763,-41.78626

1569.1749999999997,0.07225,-60.69478

1569.1799999999998,-0.04953,-46.55814

1569.185,-0.05735,-45.13004

1569.1899999999998,0.03211,-62.95716

1569.195,-0.02005,-41.496

1569.1999999999998,0.06815,-60.94418

1569.2049999999997,0.06681,-61.07485

1569.2099999999998,0.07825,-60.71242

1569.215,-0.06496,-43.61806

1569.2199999999998,-0.02394,-40.94015

1569.225,0.07519,-60.64478

1569.2299999999998,-0.01255,-42.83777

1569.2349999999997,-0.01944,-41.37031

1569.2399999999998,-0.01657,-41.69184

1569.245,-0.00617,-43.51146

1569.25,-0.00974,-43.9107

1569.2549999999999,-0.00722,-44.99112

1569.2599999999998,0.07948,-60.73661

1569.2649999999999,-0.06263,-44.31122

1569.27,-0.04828,-47.0374

1569.2749999999999,-0.06358,-44.05703

1569.28,0.02874,-62.55791

1569.2849999999999,0.07495,-60.90003

1569.2899999999997,-0.03089,-42.96393

1569.2949999999998,-0.06565,-43.53631

1569.3,0.03046,-62.88862

1569.3049999999998,-0.02141,-40.88313

1569.31,-0.03089,-42.59375

1569.3149999999998,0.07609,-60.73513

1569.3199999999997,0.07796,-60.67789

1569.3249999999998,0.07586,-60.66161

1569.33,0.02828,-62.59049

1569.3349999999998,-0.0182,-42.17216

1569.34,-0.06352,-43.98207

1569.3449999999998,-0.06315,-43.99916

1569.35,-0.06093,-44.61224

1569.3549999999998,-0.00717,-43.71471

1569.36,-0.01312,-42.9077

1569.365,0.07748,-61.01544

1569.37,-0.00463,-44.6684

1569.3749999999998,-0.01397,-42.56149

1569.3799999999999,-0.0123,-42.35474

1569.3849999999998,-0.0601,-44.63217

1569.3899999999999,0.07949,-60.86665

1569.395,-0.00618,-44.2676

1569.3999999999999,-0.07042,-42.85617

1569.4049999999997,-0.01717,-42.34268

1569.4099999999999,0.0797,-60.8664

1569.415,0.06677,-61.47234

1569.4199999999998,0.01603,-48.1338

1569.425,-0.06773,-43.13873

1569.4299999999998,-0.02615,-40.52057

1569.4349999999997,-0.02753,-40.18852

1569.4399999999998,-0.02004,-41.33094

1569.445,0.02816,-62.64571

1569.4499999999998,0.07523,-60.85629

1569.455,0.06276,-61.6304

1569.4599999999998,-0.0185,-41.73234

1569.465,-0.01373,-42.41226

1569.4699999999998,-0.00501,-43.6908

1569.475,-0.01565,-41.90396

1569.48,-0.01742,-42.07668

1569.485,-0.02331,-40.30541

1569.4899999999998,-0.06265,-44.07782

1569.495,-0.01787,-41.90479

1569.4999999999998,-0.06103,-44.35169

1569.5049999999999,-0.05604,-45.40308

1569.51,-0.067,-43.20397

1569.5149999999999,-0.06049,-44.52207

1569.5199999999998,0.0305,-62.79114

1569.5249999999999,0.07844,-60.78885

1569.5299999999997,-0.02067,-40.92067

1569.5349999999999,-0.02822,-40.98933

1569.54,-0.0569,-45.58825

1569.5449999999998,-0.01404,-42.42775

1569.5499999999997,0.02905,-62.67416

1569.5549999999998,0.02913,-62.69141

1569.5599999999997,0.07529,-60.94666

1569.5649999999998,0.07692,-60.84411

1569.57,-0.01101,-43.17111

1569.5749999999998,-0.0153,-42.0661

1569.58,-0.01252,-42.56066

1569.5849999999998,0.07526,-60.77419

1569.59,0.07673,-60.91449

1569.595,0.0634,-61.46365

1569.6,-0.01391,-42.74988

1569.6049999999998,-0.01498,-42.34272

1569.61,-0.02001,-41.43863

1569.6149999999998,-0.01599,-42.84931

1569.62,0.07532,-60.89442

1569.625,-0.00797,-43.42911

1569.6299999999999,-0.01617,-43.32465

1569.6349999999998,0.0808,-61.05815

1569.6399999999999,-0.00298,-44.87399

1569.6449999999998,-0.02124,-43.56749

1569.6499999999999,0.08201,-61.11153

1569.655,-0.00843,-43.92604

1569.6599999999999,-0.06159,-44.27219

1569.6649999999997,0.07642,-60.84107

1569.6699999999998,0.07496,-60.84641

1569.6749999999997,-0.04308,-48.11011

1569.6799999999998,-0.06879,-43.06283

1569.685,0.03072,-62.90348

1569.6899999999998,-0.06292,-44.22444

1569.695,-0.02222,-42.48683

1569.6999999999998,-0.01379,-42.03482

1569.7049999999997,-0.00465,-43.1114

1569.71,0.08121,-60.54511

1569.715,0.07779,-60.85944

1569.7199999999998,-0.01371,-42.18643

1569.725,-0.01431,-42.28844

1569.7299999999998,-0.0245,-41.75939

1569.735,-0.0205,-40.92671

1569.74,-0.01183,-42.80044

1569.745,-0.00645,-44.47235

1569.7499999999998,-0.02119,-41.64909

1569.7549999999999,-0.02573,-40.81795

1569.7599999999998,-0.06939,-42.97369

1569.7649999999999,0.07972,-60.86675

1569.77,-0.01013,-43.68888

1569.7749999999999,-0.06894,-43.09245

1569.7799999999997,-0.01805,-41.16302

1569.7849999999999,-0.01149,-42.44736

1569.7899999999997,-0.01293,-45.94132

1569.7949999999998,-0.06484,-43.87365

1569.8,-0.0189,-41.25958

1569.8049999999998,0.02793,-62.64475

1569.81,0.0769,-60.7715

1569.8149999999998,0.02871,-62.84526

1569.8199999999997,-0.00603,-43.43189

1569.825,-0.01485,-42.07768

1569.83,-0.01725,-42.03105

1569.8349999999998,0.00414,-46.95043

1569.84,0.07467,-60.95741

1569.8449999999998,0.02872,-62.78292

1569.8499999999997,0.07659,-61.09044

1569.855,-0.01813,-41.50333

1569.86,-0.01515,-42.06769

1569.8649999999998,-0.02166,-41.54768

1569.87,-0.06692,-43.53264

1569.8749999999998,-0.02538,-40.069

1569.8799999999999,0.07598,-60.79633

1569.885,-0.02536,-40.58786

1569.8899999999999,-0.00796,-43.55433

1569.8949999999998,0.07544,-61.09788

1569.8999999999999,0.07341,-61.14514

1569.9049999999997,-0.00887,-43.94331

1569.9099999999999,0.07784,-61.00253

1569.915,-0.01541,-41.7663

1569.9199999999998,-0.02046,-40.49736

1569.925,-0.01972,-41.57582

1569.9299999999998,0.07877,-60.76723

1569.9349999999997,0.03152,-62.90775

1569.94,-0.01679,-42.60689

1569.945,-0.02197,-42.7245

1569.9499999999998,0.07869,-61.02166

1569.955,-0.02636,-43.04003

1569.9599999999998,-0.06515,-43.79973

1569.9649999999997,0.07504,-61.09151

1569.97,0.07207,-61.09056

1569.975,-0.01595,-42.47955

1569.9799999999998,-0.0233,-41.0807

1569.985,-0.06786,-43.38188

1569.9899999999998,-0.06337,-44.2318

1569.9949999999997,0.07566,-61.30494

1570.0,-0.0648,-43.77204

1570.0049999999999,0.03219,-63.04861

1570.0099999999998,0.07842,-60.87752

1570.0149999999999,-0.04978,-46.80283

1570.0199999999998,-0.01743,-41.84149

1570.0249999999996,-0.01801,-41.87176

1570.03,-0.05191,-46.09015

1570.0349999999999,-0.06196,-44.29696

1570.04,0.00452,-47.25204

1570.0449999999998,-0.00118,-45.76687

1570.0499999999997,-0.01377,-42.50047

1570.0549999999998,-0.01612,-41.52025

1570.06,-0.01273,-42.99138

1570.0649999999998,0.07628,-60.9213

1570.07,-0.02521,-42.78161

1570.0749999999998,-0.01632,-41.90216

1570.0799999999997,-0.019,-40.91415

1570.0849999999998,-0.02419,-43.05697

1570.09,0.02993,-62.9932

1570.0949999999998,0.07979,-61.10207

1570.1,-0.013,-42.41577

1570.1049999999998,-0.01691,-42.14896

1570.1099999999997,-0.01455,-42.01418

1570.115,-0.01768,-42.07487

1570.12,-0.03177,-42.92982

1570.1249999999998,-0.04568,-47.6465

1570.1299999999999,-0.06717,-43.26023

1570.1349999999998,-0.06303,-44.05913

1570.1399999999996,-0.06961,-42.88246

1570.145,0.03103,-62.94298

1570.1499999999999,-0.01326,-45.45616

1570.155,-0.02259,-40.94637

1570.1599999999999,-0.0141,-42.28145

1570.1649999999997,-0.06502,-44.15933

1570.1699999999998,0.00711,-47.77533

1570.175,-0.01787,-41.36997

1570.1799999999998,0.03095,-62.98328

1570.185,-0.05043,-46.71504

1570.1899999999998,-0.02223,-43.23359

1570.1949999999997,0.07625,-60.89808

1570.1999999999998,0.07716,-61.07282

1570.205,0.02922,-62.95861

1570.2099999999998,0.01824,-49.89447

1570.215,-0.01543,-42.67523

1570.2199999999998,0.07707,-61.13498

1570.2249999999997,-0.01624,-43.16358

1570.2299999999998,0.03031,-62.8931

1570.235,0.03009,-62.81265

1570.2399999999998,-0.01451,-42.06534

1570.245,0.07607,-60.89771

1570.2499999999998,0.07447,-60.92137

1570.2549999999999,-0.05769,-45.40198

1570.26,-0.06583,-43.65371

1570.2649999999999,-0.0196,-41.93484

1570.27,-0.01781,-41.65548

1570.2749999999999,-0.02125,-41.5173

1570.2799999999997,-0.01911,-41.98328

1570.2849999999999,-0.03867,-41.99401

1570.29,-0.0131,-43.23978

1570.2949999999998,0.02928,-62.88203

1570.3,0.01316,-48.73784

1570.3049999999998,-0.02066,-41.41558

1570.3099999999997,-0.02434,-40.27794

1570.3149999999998,0.08085,-60.99088

1570.32,-0.00955,-42.42854

1570.3249999999998,-0.00335,-46.61553

1570.33,-0.0552,-45.97634

1570.3349999999998,0.0659,-61.18556

1570.3399999999997,-0.02073,-41.25122

1570.3449999999998,-0.0159,-41.98207

1570.35,-0.02928,-40.85704

1570.355,-0.03523,-49.83483

1570.36,-0.01149,-43.44606

1570.3649999999998,0.08041,-61.0219

1570.37,0.07733,-60.88601

1570.3749999999998,-0.01916,-42.25298

1570.3799999999999,0.07846,-60.96862

1570.385,-0.00816,-43.71222

1570.3899999999999,-0.04476,-47.8822

1570.3949999999998,-0.01385,-43.20601

1570.3999999999999,-0.02332,-42.85222

1570.405,0.05919,-61.69871

1570.4099999999999,-0.01815,-42.85971

1570.415,-0.02371,-40.606

1570.4199999999998,-0.0234,-40.57922

1570.4249999999997,-0.06761,-43.44813

1570.4299999999998,-0.01657,-42.30137

1570.435,-0.02191,-42.12677

1570.4399999999998,-0.01661,-41.84205

1570.445,0.00742,-47.52123

1570.4499999999998,0.07117,-61.37653

1570.4549999999997,0.07823,-61.03778

1570.4599999999998,0.07912,-60.94233

1570.465,0.07712,-61.02891

1570.47,-0.00986,-43.54242

1570.475,-0.01573,-41.75185

1570.4799999999998,-0.00081,-44.71863

1570.485,-0.01807,-42.83835

1570.4899999999998,0.03099,-63.04446

1570.495,-0.01956,-42.2549

1570.5,-0.02378,-42.49715

1570.5049999999999,0.02822,-62.75934

1570.5099999999998,-0.01308,-42.51772

1570.5149999999999,0.03072,-63.11715

1570.5199999999998,0.08006,-61.29659

1570.5249999999999,0.07867,-61.31901

1570.53,0.03024,-63.04753

1570.5349999999999,-0.02011,-41.69571

1570.5399999999997,-0.02048,-41.01561

1570.5449999999998,-0.00971,-43.47156

1570.5499999999997,-0.01242,-42.85591

1570.5549999999998,-0.01565,-42.45829

1570.56,-0.01099,-43.69758

1570.5649999999998,-0.00264,-44.50126

1570.5699999999997,-0.05956,-44.86978

1570.5749999999998,-0.04302,-48.23141

1570.58,-0.07031,-43.03111

1570.585,-0.01227,-43.83253

1570.59,0.07631,-61.04343

1570.5949999999998,-0.01605,-42.22843

1570.6,-0.01921,-41.24589

1570.6049999999998,0.07562,-61.19001

1570.61,0.02962,-63.11207

1570.615,0.07758,-61.24679

1570.62,-0.02219,-41.03161

1570.6249999999998,-0.02024,-41.72937

1570.6299999999999,-0.01209,-44.12779

1570.6349999999998,0.02837,-62.80451

1570.6399999999999,0.02937,-62.91031

1570.645,-0.00188,-45.32826

1570.6499999999999,0.07906,-61.03699

1570.6549999999997,0.08075,-61.02709

1570.6599999999999,-0.05917,-45.07354

1570.6649999999997,-0.02205,-41.06308

1570.6699999999998,0.02866,-62.86196

1570.675,-0.01173,-42.78701

1570.6799999999998,-0.07085,-42.78508

1570.6849999999997,-0.02103,-41.23334

1570.6899999999998,-0.01665,-42.17995

1570.6949999999997,-0.0252,-42.52342

1570.7,-0.06721,-43.42965

1570.705,0.0771,-61.10137

1570.7099999999998,0.07678,-60.8585

1570.715,-0.01964,-41.89117

1570.7199999999998,0.00042,-46.09443

1570.725,0.07495,-60.82831

1570.73,0.02868,-62.82097

1570.735,-0.00427,-45.17321

1570.7399999999998,-0.01878,-41.80051

1570.745,-0.02036,-42.91444

1570.7499999999998,0.07713,-61.36556

1570.7549999999999,-0.02168,-42.54214

1570.76,-0.02134,-40.86082

1570.7649999999999,-0.01526,-42.16285

1570.7699999999998,-0.01849,-42.32524

1570.7749999999999,-0.00055,-49.03795

1570.7799999999997,-0.01732,-42.45026

1570.7849999999999,0.07677,-61.16836

1570.79,-0.02861,-43.036

1570.7949999999998,-0.01245,-42.62672

1570.7999999999997,0.07911,-61.14457

1570.8049999999998,-0.03114,-43.25624

1570.8099999999997,0.0293,-62.90219

1570.815,0.07778,-60.80965

1570.82,-0.01969,-42.25811

1570.8249999999998,-0.06782,-43.51524

1570.83,-0.0183,-41.62759

1570.8349999999998,-0.01365,-43.05472

1570.8399999999997,-0.02024,-41.7228

1570.845,-0.02516,-41.8681

1570.85,-0.00198,-45.43103

1570.8549999999998,0.07422,-60.84505

1570.86,-0.05519,-45.72117

1570.8649999999998,-0.01685,-41.95775

1570.87,-0.01344,-42.48155

1570.875,-0.02316,-41.56919

1570.8799999999999,-0.01926,-42.11373

1570.8849999999998,0.08095,-61.24265

1570.8899999999999,-0.012,-42.64699

1570.8949999999998,-0.01685,-41.95165

1570.8999999999999,0.07149,-61.30082

1570.905,0.07589,-61.10917

1570.9099999999999,0.07139,-61.46736

1570.9149999999997,0.0801,-61.17664

1570.9199999999998,0.00881,-47.21199

1570.9249999999997,-0.01605,-42.53747

1570.93,0.06932,-61.36472

1570.935,0.0764,-61.01083

1570.9399999999998,-0.06613,-44.1

1570.945,-0.06939,-43.5025

1570.9499999999998,-0.01552,-42.35971

1570.9549999999997,-0.00816,-43.48612

1570.96,0.03166,-63.29789

1570.965,0.06876,-61.66853

1570.9699999999998,0.07548,-61.17574

1570.975,-0.02094,-41.68928

1570.9799999999998,0.00949,-47.80359

1570.9849999999997,-0.02812,-42.73463

1570.99,-0.02523,-40.18193

1570.995,0.07791,-61.05216

1570.9999999999998,0.07352,-61.57089

1571.0049999999999,0.07752,-61.5218

1571.0099999999998,0.07336,-61.83853

1571.0149999999999,0.03363,-63.43242

1571.02,-0.01146,-42.81009

1571.0249999999999,-0.01049,-42.69622

1571.0299999999997,-0.00903,-43.01055

1571.0349999999999,-0.06363,-44.22275

1571.0399999999997,-0.06058,-44.77648

1571.0449999999998,0.07669,-61.07974

1571.05,0.07156,-61.50446

1571.0549999999998,0.0057,-46.2084

1571.06,-0.01854,-41.79839

1571.0649999999998,0.07773,-61.33124

1571.0699999999997,0.03076,-63.05482

1571.075,-0.06309,-44.31747

1571.08,-0.06362,-44.25074

1571.0849999999998,-0.02178,-41.29984

1571.09,-0.01844,-41.59772

1571.0949999999998,-0.01747,-42.32085

1571.0999999999997,-0.01839,-42.5033

1571.105,-0.0166,-42.47384

1571.11,-0.01708,-41.79688

1571.1149999999998,-0.01914,-41.1032

1571.12,-0.01756,-41.66522

1571.1249999999998,0.07945,-60.84228

1571.1299999999997,0.02827,-62.83203

1571.135,0.07902,-61.00872

1571.1399999999999,0.07825,-61.00228

1571.1449999999998,0.07683,-61.22402

1571.1499999999999,-0.00308,-44.63614

1571.1549999999997,-0.0318,-41.29274

1571.1599999999999,0.08054,-61.1012

1571.165,0.06469,-61.57578

1571.1699999999998,0.07722,-60.92019

1571.175,-0.06502,-44.21714

1571.1799999999998,-0.06603,-43.93811

1571.1849999999997,-0.0305,-41.76133

1571.1899999999998,-0.01586,-42.46686

1571.195,-0.00851,-43.40043

1571.1999999999998,-0.02383,-41.82986

1571.205,-0.01797,-42.21373

1571.2099999999998,0.0271,-62.85762

1571.2149999999997,-0.07139,-43.22709

1571.2199999999998,0.02992,-63.29608

1571.225,0.07759,-61.61572

1571.2299999999998,-0.01403,-43.12676

1571.235,0.02943,-63.20847

1571.2399999999998,0.02817,-63.07461

1571.2449999999997,0.02698,-62.92201

1571.25,0.02909,-62.98379

1571.2549999999999,0.07808,-61.05092

1571.26,0.07752,-61.09327

1571.2649999999999,-0.01566,-44.16013

1571.2699999999998,-0.01516,-43.35353

1571.2749999999999,-0.04449,-48.1425

1571.28,-0.06103,-44.68328

1571.2849999999999,0.01107,-48.27484

1571.29,0.07651,-61.17437

1571.2949999999998,0.0729,-61.28828

1571.2999999999997,-0.05928,-45.37607

1571.3049999999998,-0.06415,-44.4034

1571.31,-0.06,-45.27056

1571.3149999999998,0.06977,-61.59636

1571.32,-0.01559,-43.16965

1571.3249999999998,-0.0693,-43.35272

1571.3299999999997,0.00155,-45.55365

1571.3349999999998,-0.01812,-42.2394

