lambda,CH0 - loss [db/um],CH0 - insertion loss [dB] 
1546.235,-0.08057,-37.98898
1546.2399999999998,-0.21298,-29.42128
1546.245,-0.20929,-29.60061
1546.25,-0.2084,-29.52982
1546.2549999999999,-0.20602,-29.35994
1546.2599999999998,-0.20689,-29.48077
1546.2649999999999,-0.21165,-29.48943
1546.2699999999998,-0.07163,-38.66897
1546.2749999999999,-0.21138,-29.31644
1546.28,-0.05945,-39.48036
1546.2849999999999,-0.09372,-37.16106
1546.2899999999997,-0.2097,-29.42525
1546.2949999999998,-0.20784,-29.42913
1546.2999999999997,-0.05613,-39.50216
1546.3049999999998,-0.06313,-39.20177
1546.31,-0.07135,-38.69649
1546.3149999999998,-0.06361,-39.20407
1546.3199999999997,-0.2125,-29.31069
1546.3249999999998,-0.21079,-29.39165
1546.3299999999997,-0.20911,-29.23603
1546.3349999999998,-0.20729,-29.50205
1546.34,-0.20767,-29.35667
1546.3449999999998,-0.06334,-39.17474
1546.35,-0.21,-29.35079
1546.3549999999998,-0.06624,-39.10627
1546.3599999999997,-0.07605,-38.28139
1546.365,-0.06972,-38.73461
1546.37,-0.08523,-37.60542
1546.3749999999998,-0.20922,-29.56608
1546.3799999999999,-0.07136,-38.70949
1546.3849999999998,-0.09941,-36.92609
1546.3899999999999,-0.07272,-38.75547
1546.395,-0.06892,-38.9887
1546.3999999999999,-0.20868,-30.01613
1546.4049999999997,-0.05766,-39.94152
1546.4099999999999,-0.06161,-39.59313
1546.4149999999997,-0.07506,-38.56683
1546.4199999999998,-0.06788,-39.02527
1546.425,-0.08828,-37.5653
1546.4299999999998,-0.20982,-29.56529
1546.4349999999997,-0.06443,-39.14513
1546.4399999999998,-0.06308,-39.18747
1546.4449999999997,-0.20901,-29.46263
1546.4499999999998,-0.20796,-29.53103
1546.455,-0.21079,-29.37149
1546.4599999999998,-0.06023,-39.34123
1546.465,-0.21221,-29.68054
1546.4699999999998,-0.0536,-40.01025
1546.4749999999997,-0.06798,-39.12228
1546.48,-0.21002,-29.51839
1546.485,-0.20956,-29.51033
1546.4899999999998,-0.06776,-38.82263
1546.495,-0.06953,-38.9549
1546.4999999999998,-0.06202,-39.50276
1546.5049999999997,-0.08475,-38.04109
1546.51,-0.07043,-38.85196
1546.5149999999999,-0.20832,-29.60912
1546.5199999999998,-0.06338,-39.58367
1546.5249999999999,-0.07498,-38.83958
1546.5299999999997,-0.20794,-29.76182
1546.5349999999999,-0.20709,-29.637
1546.54,-0.20888,-29.71781
1546.5449999999998,-0.06754,-39.02212
1546.5499999999997,-0.20861,-29.5277
1546.5549999999998,-0.20716,-29.70447
1546.5599999999997,-0.07459,-38.71077
1546.5649999999998,-0.20986,-29.54754
1546.57,-0.08465,-37.84271
1546.5749999999998,-0.06739,-39.04136
1546.58,-0.07394,-38.67786
1546.5849999999998,-0.20524,-29.7112
1546.5899999999997,-0.20555,-29.62519
1546.595,-0.06705,-39.18057
1546.6,-0.06601,-39.32829
1546.6049999999998,-0.20838,-29.82552
1546.61,-0.20806,-29.6317
1546.6149999999998,-0.20648,-29.86509
1546.6199999999997,-0.21092,-29.69428
1546.625,-0.20648,-29.96086
1546.6299999999999,-0.20768,-29.77242
1546.6349999999998,-0.07594,-38.56107
1546.6399999999999,-0.06975,-38.93959
1546.6449999999998,-0.20921,-29.82267
1546.6499999999996,-0.20821,-29.73545
1546.655,-0.07022,-38.85634
1546.6599999999999,-0.06161,-39.5592
1546.6649999999997,-0.0641,-39.13369
1546.6699999999998,-0.06658,-39.01501
1546.6749999999997,-0.07767,-38.36682
1546.6799999999998,-0.21285,-29.58812
1546.685,-0.07959,-38.17657
1546.6899999999998,-0.09921,-36.90595
1546.695,-0.05598,-39.89126
1546.6999999999998,-0.06694,-39.27646
1546.7049999999997,-0.06102,-39.61971
1546.7099999999998,-0.06213,-39.5494
1546.715,-0.21193,-29.7259
1546.7199999999998,-0.21052,-29.77694
1546.725,-0.07431,-38.61474
1546.7299999999998,-0.07975,-38.24594
1546.7349999999997,-0.21126,-29.64033
1546.74,-0.06833,-39.16051
1546.745,-0.06684,-39.1563
1546.7499999999998,-0.07981,-38.39682
1546.7549999999999,-0.06698,-39.44612
1546.7599999999998,-0.06346,-39.65432
1546.7649999999996,-0.07013,-39.13268
1546.77,-0.06492,-39.1593
1546.7749999999999,-0.05799,-39.77894
1546.7799999999997,-0.20616,-29.64362
1546.7849999999999,-0.20998,-29.5968
1546.7899999999997,-0.11471,-36.01177
1546.7949999999998,-0.06511,-39.28135
1546.8,-0.06207,-39.81334
1546.8049999999998,-0.21404,-29.55663
1546.81,-0.2074,-29.77625
1546.8149999999998,-0.05271,-40.1533
1546.8199999999997,-0.0682,-39.42466
1546.8249999999998,-0.11752,-35.97573
1546.83,-0.07003,-39.11823
1546.8349999999998,-0.05978,-39.78545
1546.84,-0.20857,-29.88841
1546.8449999999998,-0.06928,-39.23289
1546.8499999999997,-0.20931,-29.92195
1546.8549999999998,-0.21133,-29.77637
1546.86,-0.20967,-29.83941
1546.8649999999998,-0.0554,-40.11438
1546.87,-0.06134,-39.59279
1546.8749999999998,-0.06081,-39.66865
1546.8799999999997,-0.0666,-39.45458
1546.8849999999998,-0.08813,-37.82955
1546.8899999999999,-0.20763,-29.97627
1546.8949999999998,-0.0769,-38.93791
1546.8999999999999,-0.20631,-29.9177
1546.9049999999997,-0.07555,-38.96794
1546.9099999999999,-0.0652,-39.35428
1546.915,-0.07141,-39.07565
1546.9199999999998,-0.07112,-39.08703
1546.925,-0.06485,-39.5848
1546.9299999999998,-0.05748,-39.92912
1546.9349999999997,-0.05663,-39.8692
1546.9399999999998,-0.06815,-39.11457
1546.945,-0.09377,-37.48897
1546.9499999999998,-0.07127,-39.07812
1546.955,-0.06423,-39.69235
1546.9599999999998,-0.08305,-38.38183
1546.9649999999997,-0.20955,-29.92071
1546.9699999999998,-0.07699,-38.70899
1546.975,-0.2052,-30.0408
1546.9799999999998,-0.20767,-29.99803
1546.985,-0.20875,-30.04543
1546.9899999999998,-0.20763,-30.05831
1546.9949999999997,-0.06736,-39.44974
1546.9999999999998,-0.07624,-38.67353
1547.0049999999999,-0.20787,-30.01571
1547.01,-0.06533,-39.33607
1547.0149999999999,-0.2072,-29.85815
1547.0199999999998,-0.07283,-38.82153
1547.0249999999999,-0.20941,-29.93826
1547.0299999999997,-0.21137,-30.13463
1547.0349999999999,-0.06991,-39.25626
1547.04,-0.08752,-38.23471
1547.0449999999998,-0.20785,-29.96393
1547.0499999999997,-0.21277,-29.61762
1547.0549999999998,-0.06791,-39.19416
1547.06,-0.06672,-39.41431
1547.0649999999998,-0.06602,-39.31441
1547.07,-0.05875,-40.02972
1547.0749999999998,-0.07687,-38.84785
1547.0799999999997,-0.0618,-39.57783
1547.0849999999998,-0.06715,-39.35269
1547.09,-0.20877,-29.87192
1547.0949999999998,-0.20751,-30.03106
1547.1,-0.20755,-30.14045
1547.1049999999998,-0.20855,-30.01469
1547.1099999999997,-0.06891,-39.20771
1547.1149999999998,-0.06406,-39.74927
1547.12,-0.081,-38.5989
1547.125,-0.06513,-39.57698
1547.1299999999999,-0.06679,-39.4457
1547.1349999999998,-0.06925,-39.52722
1547.1399999999999,-0.09772,-37.29849
1547.1449999999998,-0.0669,-39.33591
1547.1499999999999,-0.06875,-39.20286
1547.155,-0.20648,-30.03602
1547.1599999999999,-0.0785,-38.90216
1547.1649999999997,-0.06036,-39.90034
1547.1699999999998,-0.06535,-39.42473
1547.1749999999997,-0.08537,-38.24521
1547.1799999999998,-0.20631,-30.09025
1547.185,-0.21047,-29.90936
1547.1899999999998,-0.20918,-29.98512
1547.1949999999997,-0.07117,-39.31307
1547.1999999999998,-0.06678,-39.68347
1547.205,-0.07597,-39.01768
1547.2099999999998,-0.05255,-40.43634
1547.215,-0.06134,-40.09009
1547.2199999999998,-0.08642,-38.18238
1547.2249999999997,-0.05819,-40.06546
1547.2299999999998,-0.20967,-30.3612
1547.235,-0.20835,-30.20894
1547.24,-0.2065,-30.03871
1547.245,-0.08238,-38.61006
1547.2499999999998,-0.05617,-40.24478
1547.2549999999999,-0.05754,-40.24501
1547.2599999999998,-0.072,-39.3795
1547.2649999999999,-0.06838,-39.31909
1547.27,-0.0596,-39.6839
1547.2749999999999,-0.07461,-39.02909
1547.2799999999997,-0.20749,-30.05614
1547.2849999999999,-0.2073,-30.16507
1547.2899999999997,-0.08769,-38.11292
1547.2949999999998,-0.06517,-39.65653
1547.3,-0.06866,-39.66301
1547.3049999999998,-0.20926,-30.39029
1547.3099999999997,-0.20634,-30.29782
1547.3149999999998,-0.0623,-39.71963
1547.3199999999997,-0.05678,-40.15383
1547.3249999999998,-0.05647,-40.35206
1547.33,-0.05731,-40.1939
1547.3349999999998,-0.05672,-40.23607
1547.3399999999997,-0.05051,-40.48642
1547.3449999999998,-0.06104,-39.80692
1547.3499999999997,-0.20738,-29.92221
1547.355,-0.07802,-38.55692
1547.36,-0.06936,-39.2921
1547.3649999999998,-0.06861,-39.41851
1547.37,-0.06068,-39.86778
1547.3749999999998,-0.06641,-39.43149
1547.3799999999999,-0.07443,-38.91998
1547.385,-0.06731,-39.34647
1547.3899999999999,-0.20833,-29.9548
1547.3949999999998,-0.20791,-30.19123
1547.3999999999999,-0.20867,-30.14135
1547.4049999999997,-0.206,-30.3272
1547.4099999999999,-0.10804,-37.00568
1547.415,-0.05634,-40.2097
1547.4199999999998,-0.05539,-40.51139
1547.4249999999997,-0.05874,-40.28511
1547.4299999999998,-0.06065,-40.17256
1547.4349999999997,-0.0687,-39.60463
1547.4399999999998,-0.2095,-30.09109
1547.445,-0.20927,-30.16745
1547.4499999999998,-0.07591,-39.15385
1547.4549999999997,-0.0547,-40.45351
1547.4599999999998,-0.1034,-37.06049
1547.4649999999997,-0.06668,-39.55133
1547.47,-0.20959,-29.98422
1547.475,-0.06448,-39.52298
1547.4799999999998,-0.05671,-40.23652
1547.485,-0.06371,-39.51113
1547.4899999999998,-0.20531,-30.13983
1547.4949999999997,-0.05946,-39.99586
1547.5,-0.06889,-39.48714
1547.5049999999999,-0.20658,-30.37882
1547.5099999999998,-0.06115,-40.18806
1547.5149999999999,-0.08661,-38.16051
1547.5199999999998,-0.06147,-39.9002
1547.5249999999999,-0.06799,-39.49231
1547.53,-0.08315,-38.33692
1547.5349999999999,-0.20595,-30.28995
1547.5399999999997,-0.21198,-30.07561
1547.5449999999998,-0.06199,-39.74763
1547.5499999999997,-0.07776,-38.84381
1547.5549999999998,-0.20593,-30.08531
1547.56,-0.20622,-30.50849
1547.5649999999998,-0.20925,-30.08423
1547.5699999999997,-0.06183,-39.92527
1547.5749999999998,-0.20807,-30.23969
1547.5799999999997,-0.20965,-30.0177
1547.585,-0.20897,-30.04468
1547.59,-0.08091,-38.68091
1547.5949999999998,-0.08754,-38.16349
1547.6,-0.07131,-39.48545
1547.6049999999998,-0.0944,-37.95811
1547.6099999999997,-0.20533,-30.45356
1547.615,-0.0836,-38.57099
1547.62,-0.06118,-40.07491
1547.6249999999998,-0.06019,-40.19088
1547.6299999999999,-0.06585,-39.846
1547.6349999999998,-0.09162,-38.08894
1547.6399999999996,-0.06307,-39.97569
1547.645,-0.0675,-39.59174
1547.6499999999999,-0.05395,-40.38966
1547.6549999999997,-0.06217,-39.95359
1547.6599999999999,-0.06852,-39.66603
1547.6649999999997,-0.08061,-38.7268
1547.6699999999998,-0.2054,-30.35615
1547.675,-0.20506,-30.31265
1547.6799999999998,-0.06592,-39.67549
1547.685,-0.06196,-39.9901
1547.6899999999998,-0.06034,-39.92991
1547.6949999999997,-0.10369,-37.18612
1547.6999999999998,-0.20986,-30.12247
1547.705,-0.20764,-30.25088
1547.7099999999998,-0.20748,-30.1801
1547.715,-0.08885,-38.32331
1547.7199999999998,-0.06961,-39.68445
1547.7249999999997,-0.05927,-40.30201
1547.73,-0.20777,-30.33285
1547.735,-0.20769,-30.09677
1547.7399999999998,-0.07315,-39.27144
1547.745,-0.20738,-30.67716
1547.7499999999998,-0.06167,-39.79601
1547.7549999999997,-0.05983,-40.01185
1547.76,-0.0754,-39.28015
1547.7649999999999,-0.07733,-39.24211
1547.7699999999998,-0.06641,-39.74714
1547.7749999999999,-0.08643,-38.55669
1547.7799999999997,-0.06143,-40.41784
1547.7849999999996,-0.05794,-40.46468
1547.79,-0.06246,-40.04742
1547.7949999999998,-0.09554,-38.02283
1547.8,-0.06981,-39.87878
1547.8049999999998,-0.09061,-38.30689
1547.8099999999997,-0.20527,-30.30748
1547.8149999999998,-0.06899,-39.68692
1547.82,-0.06573,-40.028
1547.8249999999998,-0.06556,-39.96702
1547.83,-0.08231,-38.72883
1547.8349999999998,-0.2082,-30.39362
1547.8399999999997,-0.07862,-38.88787
1547.8449999999998,-0.08152,-38.50151
1547.85,-0.06941,-39.45649
1547.8549999999998,-0.08347,-38.5887
1547.86,-0.06882,-39.38148
1547.8649999999998,-0.08355,-38.74438
1547.8699999999997,-0.07157,-39.74469
1547.8749999999998,-0.08405,-38.89258
1547.8799999999999,-0.20621,-30.54995
1547.8849999999998,-0.2091,-30.3917
1547.8899999999999,-0.07398,-39.28333
1547.8949999999998,-0.07949,-39.14673
1547.8999999999996,-0.07581,-39.30523
1547.905,-0.08639,-38.79586
1547.9099999999999,-0.0666,-39.99515
1547.915,-0.07929,-39.08503
1547.9199999999998,-0.06797,-39.82993
1547.9249999999997,-0.06272,-39.97769
1547.9299999999998,-0.0576,-40.36284
1547.935,-0.20753,-30.32087
1547.9399999999998,-0.10636,-37.06889
1547.945,-0.06662,-39.82557
1547.9499999999998,-0.06583,-39.8916
1547.9549999999997,-0.20762,-30.57197
1547.9599999999998,-0.05936,-40.24494
1547.965,-0.0562,-40.40176
1547.9699999999998,-0.20826,-30.42165
1547.975,-0.20955,-30.4674
1547.9799999999998,-0.20703,-30.39114
1547.9849999999997,-0.07546,-39.07063
1547.9899999999998,-0.20493,-30.53904
1547.995,-0.07881,-39.36868
1547.9999999999998,-0.20769,-30.60889
1548.0049999999999,-0.20685,-30.38197
1548.0099999999998,-0.20503,-30.55238
1548.0149999999999,-0.20598,-30.69353
1548.0199999999998,-0.07086,-39.78656
1548.0249999999999,-0.20668,-30.59334
1548.03,-0.08063,-39.06997
1548.0349999999999,-0.06831,-40.0155
1548.0399999999997,-0.20836,-30.64491
1548.0449999999998,-0.2055,-30.5898
1548.05,-0.06563,-39.95856
1548.0549999999998,-0.20934,-30.41432
1548.06,-0.20634,-30.51217
1548.0649999999998,-0.07223,-39.42398
1548.0699999999997,-0.06652,-39.92316
1548.0749999999998,-0.20905,-30.55172
1548.08,-0.21153,-30.30291
1548.0849999999998,-0.06499,-39.98988
1548.09,-0.05982,-40.44607
1548.0949999999998,-0.21043,-30.22952
1548.0999999999997,-0.20924,-30.23689
1548.1049999999998,-0.0755,-39.15932
1548.11,-0.0589,-40.3988
1548.1149999999998,-0.05737,-40.55663
1548.12,-0.20606,-30.7672
1548.1249999999998,-0.20867,-30.4999
1548.1299999999999,-0.07026,-39.75242
1548.1349999999998,-0.05656,-40.49127
1548.1399999999999,-0.08828,-38.59506
1548.145,-0.06748,-39.60602
1548.1499999999999,-0.09287,-38.11342
1548.1549999999997,-0.20507,-30.80643
1548.1599999999999,-0.05855,-40.51351
1548.1649999999997,-0.06447,-40.14304
1548.1699999999998,-0.20749,-30.72512
1548.175,-0.07491,-39.38634
1548.1799999999998,-0.06361,-39.89376
1548.1849999999997,-0.06688,-39.95768
1548.1899999999998,-0.06669,-39.9861
1548.195,-0.06336,-39.99554
1548.1999999999998,-0.06244,-40.27508
1548.205,-0.06052,-40.28204
1548.2099999999998,-0.20285,-30.71403
1548.2149999999997,-0.0976,-38.24687
1548.2199999999998,-0.06662,-39.80357
1548.225,-0.20489,-30.75956
1548.2299999999998,-0.06538,-40.24932
1548.235,-0.05848,-40.63409
1548.2399999999998,-0.20749,-30.75391
1548.245,-0.20503,-30.61619
1548.2499999999998,-0.20622,-30.66248
1548.2549999999999,-0.21218,-30.77301
1548.26,-0.20682,-30.82817
1548.2649999999999,-0.20284,-30.89847
1548.2699999999998,-0.07995,-39.12559
1548.2749999999999,-0.06409,-40.22593
1548.2799999999997,-0.20485,-30.79873
1548.2849999999999,-0.06558,-40.07877
1548.29,-0.05758,-40.67303
1548.2949999999998,-0.20366,-30.9569
1548.2999999999997,-0.06701,-40.01386
1548.3049999999998,-0.06319,-40.2644
1548.3099999999997,-0.11059,-37.13684
1548.3149999999998,-0.20627,-30.69074
1548.32,-0.20919,-30.73585
1548.3249999999998,-0.20891,-30.6869
1548.3299999999997,-0.08823,-38.52197
1548.3349999999998,-0.07329,-39.68602
1548.3399999999997,-0.07765,-39.45518
1548.3449999999998,-0.06439,-40.34792
1548.35,-0.06385,-40.60104
1548.3549999999998,-0.06307,-40.45951
1548.36,-0.20939,-30.69751
1548.3649999999998,-0.08138,-39.21035
1548.37,-0.06222,-40.32223
1548.375,-0.09296,-38.64349
1548.3799999999999,-0.11678,-36.85019
1548.3849999999998,-0.20915,-30.60612
1548.3899999999999,-0.20734,-30.65387
1548.3949999999998,-0.07715,-39.25746
1548.3999999999999,-0.20662,-30.73712
1548.405,-0.06131,-40.30957
1548.4099999999999,-0.06239,-40.15756
1548.4149999999997,-0.06976,-39.9236
1548.4199999999998,-0.20726,-30.90643
1548.4249999999997,-0.06182,-40.40978
1548.4299999999998,-0.05675,-40.74296
1548.435,-0.20424,-30.82882
1548.4399999999998,-0.20918,-30.82056
1548.4449999999997,-0.05967,-40.70937
1548.4499999999998,-0.0686,-40.10056
1548.4549999999997,-0.08062,-39.3784
1548.4599999999998,-0.07224,-39.90986
1548.465,-0.20555,-31.0598
1548.4699999999998,-0.05791,-40.92527
1548.475,-0.20251,-31.20924
1548.4799999999998,-0.20432,-30.97743
1548.4849999999997,-0.0726,-39.63283
1548.49,-0.08071,-39.31904
1548.495,-0.20303,-30.93829
1548.4999999999998,-0.05834,-40.47211
1548.5049999999999,-0.08272,-39.03132
1548.5099999999998,-0.06025,-40.46867
1548.5149999999999,-0.07817,-39.26359
1548.52,-0.20237,-30.8657
1548.5249999999999,-0.0583,-40.57527
1548.5299999999997,-0.08698,-38.61721
1548.5349999999999,-0.20507,-30.70242
1548.5399999999997,-0.2063,-30.61314
1548.5449999999998,-0.06841,-40.01676
1548.55,-0.21137,-30.46483
1548.5549999999998,-0.20836,-30.64945
1548.5599999999997,-0.20822,-30.75319
1548.5649999999998,-0.06323,-40.27447
1548.5699999999997,-0.05823,-40.9176
1548.5749999999998,-0.06058,-40.32158
1548.58,-0.06572,-40.13346
1548.5849999999998,-0.20373,-31.07831
1548.59,-0.20598,-30.6423
1548.5949999999998,-0.20425,-30.91708
1548.5999999999997,-0.20378,-31.04608
1548.605,-0.0658,-40.04126
1548.61,-0.05466,-40.81183
1548.6149999999998,-0.06687,-39.99367
1548.62,-0.20615,-30.49976
1548.6249999999998,-0.20705,-30.65356
1548.6299999999997,-0.20676,-30.69809
1548.635,-0.06065,-40.4937
1548.6399999999999,-0.2066,-30.60877
1548.6449999999998,-0.20709,-30.82184
1548.6499999999999,-0.0888,-38.79232
1548.6549999999997,-0.0649,-40.29881
1548.6599999999999,-0.06118,-40.49352
1548.665,-0.05776,-40.75856
1548.6699999999998,-0.0907,-38.55178
1548.6749999999997,-0.20616,-30.97387
1548.6799999999998,-0.06334,-40.58759
1548.6849999999997,-0.0619,-40.65755
1548.6899999999998,-0.0823,-39.34415
1548.695,-0.20523,-31.16216
1548.6999999999998,-0.06328,-40.29776
1548.705,-0.09327,-38.31072
1548.7099999999998,-0.05976,-40.48056
1548.7149999999997,-0.06112,-40.65165
1548.72,-0.09895,-38.66139
1548.725,-0.20697,-31.00913
1548.7299999999998,-0.06953,-39.94596
1548.735,-0.20743,-30.95754
1548.7399999999998,-0.20455,-31.18649
1548.7449999999997,-0.21047,-30.83957
1548.75,-0.06617,-40.04066
1548.7549999999999,-0.11894,-36.97689
1548.7599999999998,-0.06762,-40.20802
1548.7649999999999,-0.09596,-38.53508
1548.7699999999998,-0.06049,-40.80288
1548.7749999999996,-0.20728,-31.0073
1548.78,-0.0687,-40.18866
1548.7849999999999,-0.06618,-40.53446
1548.7899999999997,-0.05714,-41.24122
1548.7949999999998,-0.09548,-38.50703
1548.7999999999997,-0.06948,-40.15048
1548.8049999999998,-0.08401,-38.99854
1548.81,-0.08283,-39.09484
1548.8149999999998,-0.06042,-40.57154
1548.82,-0.05825,-40.63334
1548.8249999999998,-0.10659,-37.78644
1548.8299999999997,-0.0678,-40.11751
